ID,StreamId,Timestamp,RecordSendRate,RecordsPerRequestAvg,ProcessLatencyAvg,ProcessRate,MessagesInPerSecond,BytesInPerSecond,BytesOutPerSecond,FetchRequestRate,ProduceRequestRate,RequestLatencyAvg,RequestLatencyMax,CommitLatencyAvg,CommitLatencyMax,RequestSizeAvg,RequestSizeMax,ResponseQueueTimeAvg,ResponseQueueTimeMax,ResponseSendTimeAvg,ResponseSendTimeMax
38,aggregation_10ms_window,1701375198580,130.87423758350275,43.32692307692308,5.765325437044843,0.0,0.0,0.0,0.0,0.0,0.0,77.17307692307692,389.0,38.0,38.0,0.0,155326.0,0.0,0.0,0.0,0.0
39,aggregation_25ms_window,1701375198648,91.95002799822356,43.29090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.26363636363637,371.0,28.0,28.0,28191.867256637168,214363.0,0.0,0.0,0.0,0.0
40,baseline,1701375198653,5392.13064115121,42.99774740952095,0.09668778903476184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18916.0,227.5,269.0,0.0,16506.0,0.0,0.0,0.0,0.0
41,aggregation_100ms_window,1701375198664,43.87830053736421,42.03703703703704,41.770803611741066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,262.0,262.0,0.0,307151.0,0.0,0.0,0.0,0.0
42,aggregation_50ms_window,1701375198678,0.1546880136125452,38.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,100.0,100.0,0.0,245864.0,0.0,0.0,0.0,0.0
43,aggregation_5ms_window,1701375203736,2.394408352259723,30.673521850899743,7.637145764754255,0.0,0.0,0.0,0.0,0.0,0.0,21.14391143911439,0.0,47.0,47.0,16220.3663003663,0.0,0.0,0.0,0.0,0.0
44,aggregation_10ms_window,1701375203902,118.6497208861426,43.32692307692308,5.765325437044843,0.0,0.0,0.0,0.0,0.0,0.0,77.17307692307692,389.0,38.0,38.0,0.0,155326.0,0.0,0.0,0.0,0.0
45,aggregation_25ms_window,1701375204045,83.27212954219564,43.29090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.26363636363637,371.0,28.0,28.0,28191.867256637168,214363.0,0.0,0.0,0.0,0.0
46,baseline,1701375204237,4908.838366623491,42.9897030293986,0.1096829325217154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18916.0,227.5,269.0,0.0,16506.0,0.0,0.0,0.0,0.0
47,aggregation_100ms_window,1701375204317,39.55599700280551,42.03703703703704,41.770803611741066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,262.0,262.0,0.0,307151.0,0.0,0.0,0.0,0.0
48,aggregation_50ms_window,1701375204440,0.13918126620156926,38.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,100.0,100.0,0.0,245864.0,0.0,0.0,0.0,0.0
49,aggregation_5ms_window,1701375216512,0.16384617185122768,23.68,195.5185185185185,0.0,0.0,0.0,0.0,0.0,0.0,986.5333333333333,0.0,0.0,0.0,12973.176470588236,0.0,0.0,0.0,0.0,0.0
50,aggregation_10ms_window,1701375216801,7.422877560263701,36.875,54.896502885775156,0.0,0.0,0.0,0.0,0.0,0.0,8377.0,9347.0,0.0,0.0,0.0,127491.0,0.0,0.0,0.0,0.0
51,aggregation_25ms_window,1701375216852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,baseline,1701375216872,244.9647349669163,41.08536585365854,1.0768451782124508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18916.0,3732.0,7278.0,0.0,16495.0,0.0,0.0,0.0,0.0
53,aggregation_100ms_window,1701375216892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,aggregation_50ms_window,1701375216915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,aggregation_5ms_window,1701375229884,0.5889281507656066,31.91176470588235,195.5185185185185,0.0,0.0,0.0,0.0,0.0,0.0,204.90510948905109,0.0,0.0,0.0,14829.897810218978,0.0,0.0,0.0,0.0,0.0
56,aggregation_10ms_window,1701375229955,91.55701754385964,42.48245614035088,54.896502885775156,0.0,0.0,0.0,0.0,0.0,0.0,909.0,10123.0,311.0,311.0,0.0,146854.0,0.0,0.0,0.0,0.0
57,aggregation_25ms_window,1701375230022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,baseline,1701375230107,293.35339670422434,40.26700251889169,1.463733236501931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18916.0,3732.0,7278.0,0.0,16496.0,0.0,0.0,0.0,0.0
59,aggregation_100ms_window,1701375230229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,aggregation_50ms_window,1701375230303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,aggregation_5ms_window,1701375245350,0.8429672447013487,32.01648351648352,158.475677169707,0.0,0.0,0.0,0.0,0.0,0.0,192.34013605442178,0.0,1083.0,1083.0,14847.258503401361,0.0,0.0,0.0,0.0,0.0
62,aggregation_10ms_window,1701375245462,126.1099393276567,42.48245614035088,116.43317504383401,0.0,0.0,0.0,0.0,0.0,0.0,909.0,10123.0,311.0,311.0,0.0,146854.0,0.0,0.0,0.0,0.0
63,aggregation_25ms_window,1701375245551,28.688734049983818,42.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.75,1609.0,0.0,0.0,28242.2,278182.0,0.0,0.0,0.0,0.0
64,baseline,1701375245552,391.0865044968309,39.322418136020154,1.4698262316002375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970.0,7278.0,7278.0,0.0,16502.0,0.0,0.0,0.0,0.0
65,aggregation_100ms_window,1701375245554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,aggregation_50ms_window,1701375245648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,aggregation_5ms_window,1701375259922,0.6242865296803652,32.01648351648352,49.89645111237035,0.0,0.0,0.0,0.0,0.0,0.0,192.34013605442178,0.0,1083.0,1083.0,14847.258503401361,0.0,0.0,0.0,0.0,0.0
68,aggregation_10ms_window,1701375259932,91.5968452707431,42.48245614035088,27.28006201264644,0.0,0.0,0.0,0.0,0.0,0.0,909.0,10123.0,311.0,311.0,0.0,146854.0,0.0,0.0,0.0,0.0
69,aggregation_25ms_window,1701375259944,39.07917943005663,42.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.75,1609.0,56.0,56.0,28242.2,278182.0,0.0,0.0,0.0,0.0
70,baseline,1701375259947,1082.7809692149065,41.73740241305891,0.6334501560291398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970.0,3688.0,7278.0,0.0,16506.0,0.0,0.0,0.0,0.0
71,aggregation_100ms_window,1701375259955,33.57871026170959,41.31428571428572,573.2982766439909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.0,643.0,643.0,0.0,427569.0,0.0,0.0,0.0,0.0
72,aggregation_50ms_window,1701375259962,0.06969126768415917,41.278688524590166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661.0,124.0,124.0,0.0,299005.0,0.0,0.0,0.0,0.0
73,aggregation_5ms_window,1701375274732,0.07395355716609968,36.38461538461539,21.14084710689957,0.0,0.0,0.0,0.0,0.0,0.0,17.91304347826087,0.0,592.0,1083.0,15428.695652173914,0.0,0.0,0.0,0.0,0.0
74,aggregation_10ms_window,1701375274774,43.31293312933129,42.77777777777778,16.378831789367492,0.0,0.0,0.0,0.0,0.0,0.0,190.22222222222223,1115.0,202.5,311.0,0.0,80367.0,0.0,0.0,0.0,0.0
75,aggregation_25ms_window,1701375274790,29.065552832338014,42.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.75,1609.0,56.0,56.0,28242.2,278182.0,0.0,0.0,0.0,0.0
76,baseline,1701375274809,2983.538253112139,42.707281375777534,0.2724914221780798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.0,98.0,98.0,0.0,16506.0,0.0,0.0,0.0,0.0
77,aggregation_100ms_window,1701375274817,24.963314630988346,41.31428571428572,366.36113465899183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.0,643.0,643.0,0.0,427569.0,0.0,0.0,0.0,0.0
78,aggregation_50ms_window,1701375274853,0.05177948841865442,41.278688524590166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661.0,124.0,124.0,0.0,299005.0,0.0,0.0,0.0,0.0
79,aggregation_5ms_window,1701375289992,0.053737438873663286,36.38461538461539,22.184882929817633,0.0,0.0,0.0,0.0,0.0,0.0,17.91304347826087,0.0,101.0,101.0,15428.695652173914,0.0,0.0,0.0,0.0,0.0
80,aggregation_10ms_window,1701375290058,32.22944012858291,42.77777777777778,19.762707316005507,0.0,0.0,0.0,0.0,0.0,0.0,190.22222222222223,1115.0,94.0,94.0,0.0,80367.0,0.0,0.0,0.0,0.0
81,aggregation_25ms_window,1701375290062,25.73888759599721,40.96296296296296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.25925925925924,1386.0,163.0,163.0,27453.37037037037,318006.0,0.0,0.0,0.0,0.0
82,baseline,1701375290064,2849.437251728704,42.718775847808104,0.27246324553019413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.0,90.0,98.0,0.0,16506.0,0.0,0.0,0.0,0.0
83,aggregation_100ms_window,1701375290083,87.5117273011571,41.975,166.4384408441863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.0,675.5,708.0,0.0,474765.0,0.0,0.0,0.0,0.0
84,aggregation_50ms_window,1701375290146,0.11179117408680585,41.45348837209303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661.0,124.0,124.0,0.0,316797.0,0.0,0.0,0.0,0.0
85,aggregation_5ms_window,1701375304856,0.22117369507519904,36.78082191780822,15.596816750913677,0.0,0.0,0.0,0.0,0.0,0.0,23.640625,0.0,114.0,127.0,15735.90625,0.0,0.0,0.0,0.0,0.0
86,aggregation_10ms_window,1701375304912,64.71221569243193,41.81159420289855,46.393816956604994,0.0,0.0,0.0,0.0,0.0,0.0,170.02898550724638,1115.0,77.5,94.0,0.0,165677.0,0.0,0.0,0.0,0.0
87,aggregation_25ms_window,1701375305001,19.098931081524462,40.96296296296296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.25925925925924,1386.0,163.0,163.0,27453.37037037037,318006.0,0.0,0.0,0.0,0.0
88,baseline,1701375305004,3441.348600508906,42.880469245402665,0.1918495584012633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849.0,90.0,98.0,0.0,16506.0,0.0,0.0,0.0,0.0
89,aggregation_100ms_window,1701375305011,63.001876172607886,41.975,127.94808961672473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.0,675.5,708.0,0.0,474765.0,0.0,0.0,0.0,0.0
90,aggregation_50ms_window,1701375305047,0.09865435460321219,40.81372549019608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661.0,250.0,376.0,0.0,316797.0,0.0,0.0,0.0,0.0
91,aggregation_5ms_window,1701375319760,0.1619374921280386,36.78082191780822,16.90738835875186,0.0,0.0,0.0,0.0,0.0,0.0,23.640625,0.0,114.0,127.0,15735.90625,0.0,0.0,0.0,0.0,0.0
92,aggregation_10ms_window,1701375319770,48.53633916554509,41.81159420289855,37.807591588316626,0.0,0.0,0.0,0.0,0.0,0.0,170.02898550724638,1115.0,77.5,94.0,0.0,165677.0,0.0,0.0,0.0,0.0
93,aggregation_25ms_window,1701375319795,41.37882584361754,40.15909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.0681818181818,1386.0,129.5,163.0,26909.409090909092,318006.0,0.0,0.0,0.0,0.0
94,baseline,1701375319798,3397.9738972899027,42.906162464986,0.16960517650726367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849.0,56.5,82.0,0.0,16506.0,0.0,0.0,0.0,0.0
95,aggregation_100ms_window,1701375319812,83.40821068938807,42.73015873015873,67.56437452556531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.0,708.0,708.0,0.0,474765.0,0.0,0.0,0.0,0.0
96,aggregation_50ms_window,1701375319830,0.06651147322913202,40.1219512195122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,376.0,376.0,0.0,316797.0,0.0,0.0,0.0,0.0
97,aggregation_5ms_window,1701375335239,0.3653921440689025,36.675925925925924,16.312666925695638,0.0,0.0,0.0,0.0,0.0,0.0,21.45744680851064,0.0,172.5,218.0,15815.053191489362,0.0,0.0,0.0,0.0,0.0
98,aggregation_10ms_window,1701375335314,56.205413974491385,41.05263157894737,37.86967745604668,0.0,0.0,0.0,0.0,0.0,0.0,96.54385964912281,423.0,62.5,64.0,0.0,219808.0,0.0,0.0,0.0,0.0
99,aggregation_25ms_window,1701375335351,30.330077756226505,40.15909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.0681818181818,1386.0,129.5,163.0,26909.409090909092,318006.0,0.0,0.0,0.0,0.0
100,baseline,1701375335470,3622.8860479162477,42.92158616577221,0.15188195084381717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849.0,56.5,82.0,0.0,16506.0,0.0,0.0,0.0,0.0
101,aggregation_100ms_window,1701375335585,56.027306027306025,42.73015873015873,70.84803136192336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.0,523.5,708.0,0.0,474765.0,0.0,0.0,0.0,0.0
102,aggregation_50ms_window,1701375335824,0.06512678013199028,40.50769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,249.5,376.0,0.0,316797.0,0.0,0.0,0.0,0.0
103,aggregation_5ms_window,1701375349779,0.2648806145230257,36.675925925925924,20.738011128606495,0.0,0.0,0.0,0.0,0.0,0.0,21.45744680851064,0.0,172.5,218.0,15815.053191489362,0.0,0.0,0.0,0.0,0.0
104,aggregation_10ms_window,1701375349783,41.70974296816513,41.05263157894737,42.65542334430372,0.0,0.0,0.0,0.0,0.0,0.0,96.54385964912281,423.0,62.5,64.0,0.0,219808.0,0.0,0.0,0.0,0.0
105,aggregation_25ms_window,1701375349785,42.44910439014447,41.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.775,393.0,83.0,96.0,27890.525,187945.0,0.0,0.0,0.0,0.0
106,baseline,1701375349789,3500.231245953196,42.88417951042611,0.16044144078148426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849.0,201.5,372.0,0.0,16506.0,0.0,0.0,0.0,0.0
107,aggregation_100ms_window,1701375349792,25.815846958363675,43.333333333333336,97.2869476361936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,339.0,339.0,0.0,246943.0,0.0,0.0,0.0,0.0
108,aggregation_50ms_window,1701375349795,0.01775978119949562,41.166666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,249.5,376.0,0.0,316797.0,0.0,0.0,0.0,0.0
109,aggregation_5ms_window,1701375364796,0.7580436857768543,35.823170731707314,8.302808796251593,0.0,0.0,0.0,0.0,0.0,0.0,13.518248175182482,0.0,140.5,218.0,16070.401459854014,0.0,0.0,0.0,0.0,0.0
110,aggregation_10ms_window,1701375364821,83.51717617396785,42.4,18.13949582817506,0.0,0.0,0.0,0.0,0.0,0.0,56.46666666666667,261.0,49.0,64.0,0.0,241787.0,0.0,0.0,0.0,0.0
111,aggregation_25ms_window,1701375364823,30.68987749838814,41.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.775,393.0,83.0,96.0,27890.525,187945.0,0.0,0.0,0.0,0.0
112,baseline,1701375364826,2545.2427880308187,42.84144765187419,0.1868998062185889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,817.0,201.5,372.0,0.0,16506.0,0.0,0.0,0.0,0.0
113,aggregation_100ms_window,1701375364830,40.70538318748343,42.83720930232558,64.44388037462227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.0,204.0,339.0,0.0,330429.0,0.0,0.0,0.0,0.0
114,aggregation_50ms_window,1701375364835,0.04837110310300626,41.48148148148148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,91.5,123.0,0.0,370173.0,0.0,0.0,0.0,0.0
115,aggregation_5ms_window,1701375379739,0.5342514543511814,35.823170731707314,6.872574507828194,0.0,0.0,0.0,0.0,0.0,0.0,13.518248175182482,0.0,140.5,218.0,16070.401459854014,0.0,0.0,0.0,0.0,0.0
116,aggregation_10ms_window,1701375379741,60.004528643671215,42.4,16.565424636288967,0.0,0.0,0.0,0.0,0.0,0.0,56.46666666666667,261.0,49.0,64.0,0.0,241787.0,0.0,0.0,0.0,0.0
117,aggregation_25ms_window,1701375379742,116.61782201201288,43.215053763440864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.46236559139785,393.0,54.0,70.0,28968.483870967742,274007.0,0.0,0.0,0.0,0.0
118,baseline,1701375379742,1841.9687679454644,42.84144765187419,0.1868998062185889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,817.0,246.5,372.0,0.0,16506.0,0.0,0.0,0.0,0.0
119,aggregation_100ms_window,1701375379745,18.039442170168673,42.48,34.93884109796955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.0,204.0,339.0,0.0,330429.0,0.0,0.0,0.0,0.0
120,aggregation_50ms_window,1701375379748,0.03554923569143264,41.48148148148148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,91.5,123.0,0.0,370173.0,0.0,0.0,0.0,0.0
121,aggregation_5ms_window,1701375394733,2.1920729901060487,35.03947368421053,3.256811006099877,0.0,0.0,0.0,0.0,0.0,0.0,9.454248366013072,0.0,76.0,89.0,16286.382352941177,0.0,0.0,0.0,0.0,0.0
122,aggregation_10ms_window,1701375394737,192.57659603185314,43.236363636363635,6.471806871120906,0.0,0.0,0.0,0.0,0.0,0.0,37.85454545454545,261.0,47.0,60.0,0.0,241787.0,0.0,0.0,0.0,0.0
123,aggregation_25ms_window,1701375394739,81.25758188435098,43.215053763440864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.46236559139785,393.0,54.0,70.0,28968.483870967742,274007.0,0.0,0.0,0.0,0.0
124,baseline,1701375394739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.5,372.0,0.0,0.0,0.0,0.0,0.0,0.0
125,aggregation_100ms_window,1701375394740,75.27470022340765,42.883116883116884,25.35076980262553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.0,85.0,101.0,0.0,497028.0,0.0,0.0,0.0,0.0
126,aggregation_50ms_window,1701375394741,0.07566013467503971,41.63291139240506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,47.0,60.0,0.0,595836.0,0.0,0.0,0.0,0.0
127,aggregation_5ms_window,1701375409736,1.5176374077112387,35.03947368421053,3.0468098038149183,0.0,0.0,0.0,0.0,0.0,0.0,9.454248366013072,0.0,76.0,89.0,16234.12377850163,0.0,0.0,0.0,0.0,0.0
128,aggregation_10ms_window,1701375409740,137.06578542883491,43.236363636363635,5.740119780337763,0.0,0.0,0.0,0.0,0.0,0.0,37.85454545454545,261.0,47.0,60.0,0.0,241787.0,0.0,0.0,0.0,0.0
