ID,StreamId,Timestamp,RecordSendRate,RecordsPerRequestAvg,ProcessLatencyAvg,ProcessRate
45,generalization_buckets,1701095776668,0.0,0.0,0.0,0.0
46,conditional_range,1701095776668,0.0,0.0,0.0,0.0
47,generalization,1701095776668,0.0,0.0,0.0,0.0
48,conditional_regex,1701095776668,0.0,0.0,0.0,0.0
49,shuffling,1701095776669,0.0,0.0,0.0,0.0
50,aggregation_average,1701095776669,0.0,0.0,0.0,0.0
51,k_anonymization,1701095776669,0.0,0.0,0.0,0.0
52,baseline,1701095776672,0.0,0.0,0.0,0.0
53,conditional_match,1701095776678,0.0,0.0,0.0,0.0
54,univariate_microaggregation,1701095776680,0.0,0.0,0.0,0.0
55,basic_tuple,1701095776681,0.0,0.0,0.0,0.0
56,generalization_buckets,1701095777647,0.0,0.0,0.0,0.0
57,conditional_range,1701095777648,0.0,0.0,0.0,0.0
58,generalization,1701095777649,0.0,0.0,0.0,0.0
59,conditional_regex,1701095777650,0.0,0.0,0.0,0.0
60,shuffling,1701095777654,0.0,0.0,0.0,0.0
61,aggregation_average,1701095777660,0.0,0.0,0.0,0.0
62,k_anonymization,1701095777663,0.0,0.0,0.0,0.0
63,baseline,1701095777671,0.0,0.0,0.0,0.0
64,conditional_match,1701095777675,0.0,0.0,0.0,0.0
65,univariate_microaggregation,1701095777675,0.0,0.0,0.0,0.0
66,basic_tuple,1701095777676,0.0,0.0,0.0,0.0
67,generalization_buckets,1701095778637,0.0,0.0,0.0,0.0
68,conditional_range,1701095778643,0.0,0.0,0.0,0.0
69,generalization,1701095778645,0.0,0.0,0.0,0.0
70,conditional_regex,1701095778652,0.0,0.0,0.0,0.0
71,shuffling,1701095778655,0.0,0.0,0.0,0.0
72,aggregation_average,1701095778664,0.0,0.0,0.0,0.0
73,k_anonymization,1701095778673,0.0,0.0,0.0,0.0
74,baseline,1701095778687,0.0,0.0,0.0,0.0
75,conditional_match,1701095778692,0.0,0.0,0.0,0.0
76,univariate_microaggregation,1701095778694,0.0,0.0,0.0,0.0
77,basic_tuple,1701095778699,0.0,0.0,0.0,0.0
78,generalization_buckets,1701095779577,0.0,0.0,0.0,0.0
79,conditional_range,1701095779578,0.0,0.0,0.0,0.0
80,generalization,1701095779578,0.0,0.0,0.0,0.0
81,conditional_regex,1701095779579,0.0,0.0,0.0,0.0
82,shuffling,1701095779580,0.0,0.0,0.0,0.0
83,aggregation_average,1701095779581,0.0,0.0,0.0,0.0
84,k_anonymization,1701095779581,0.0,0.0,0.0,0.0
85,baseline,1701095779582,0.0,0.0,0.0,0.0
86,conditional_match,1701095779583,0.0,0.0,0.0,0.0
87,univariate_microaggregation,1701095779584,0.0,0.0,0.0,0.0
88,basic_tuple,1701095779584,0.0,0.0,0.0,0.0
89,generalization_buckets,1701095780578,0.0,0.0,0.0,0.0
90,conditional_range,1701095780589,0.0,0.0,0.0,0.0
91,generalization,1701095780604,0.0,0.0,0.0,0.0
92,conditional_regex,1701095780605,0.0,0.0,0.0,0.0
93,shuffling,1701095780606,0.0,0.0,0.0,0.0
94,aggregation_average,1701095780612,0.0,0.0,0.0,0.0
95,k_anonymization,1701095780612,0.0,0.0,0.0,0.0
96,baseline,1701095780614,0.0,0.0,0.0,0.0
97,conditional_match,1701095780622,0.0,0.0,0.0,0.0
98,univariate_microaggregation,1701095780624,0.0,0.0,0.0,0.0
99,basic_tuple,1701095780631,0.0,0.0,0.0,0.0
100,generalization_buckets,1701095781577,0.0,0.0,0.0,0.0
101,conditional_range,1701095781577,0.0,0.0,0.0,0.0
102,generalization,1701095781578,0.0,0.0,0.0,0.0
103,conditional_regex,1701095781578,0.0,0.0,0.0,0.0
104,shuffling,1701095781579,0.0,0.0,0.0,0.0
105,aggregation_average,1701095781580,0.0,0.0,0.0,0.0
106,k_anonymization,1701095781580,0.0,0.0,0.0,0.0
107,baseline,1701095781581,0.0,0.0,0.0,0.0
108,conditional_match,1701095781582,0.0,0.0,0.0,0.0
109,univariate_microaggregation,1701095781583,0.0,0.0,0.0,0.0
110,basic_tuple,1701095781584,0.0,0.0,0.0,0.0
111,generalization_buckets,1701095782576,0.0,0.0,0.0,0.0
112,conditional_range,1701095782577,0.0,0.0,0.0,0.0
113,generalization,1701095782578,0.0,0.0,0.0,0.0
114,conditional_regex,1701095782578,0.0,0.0,0.0,0.0
115,shuffling,1701095782578,0.0,0.0,0.0,0.0
116,aggregation_average,1701095782579,0.0,0.0,0.0,0.0
117,k_anonymization,1701095782580,0.0,0.0,0.0,0.0
118,baseline,1701095782581,0.0,0.0,0.0,0.0
119,conditional_match,1701095782581,0.0,0.0,0.0,0.0
120,univariate_microaggregation,1701095782582,0.0,0.0,0.0,0.0
121,basic_tuple,1701095782582,0.0,0.0,0.0,0.0
122,generalization_buckets,1701095783578,0.0,0.0,0.0,0.0
123,conditional_range,1701095783579,0.0,0.0,0.0,0.0
124,generalization,1701095783579,0.0,0.0,0.0,0.0
125,conditional_regex,1701095783580,0.0,0.0,0.0,0.0
126,shuffling,1701095783581,0.0,0.0,0.0,0.0
127,aggregation_average,1701095783581,0.0,0.0,0.0,0.0
128,k_anonymization,1701095783582,0.0,0.0,0.0,0.0
129,baseline,1701095783583,0.0,0.0,0.0,0.0
130,conditional_match,1701095783584,0.0,0.0,0.0,0.0
131,univariate_microaggregation,1701095783584,0.0,0.0,0.0,0.0
132,basic_tuple,1701095783585,0.0,0.0,0.0,0.0
133,generalization_buckets,1701095784580,0.0,0.0,0.0,0.0
134,conditional_range,1701095784582,0.0,0.0,0.0,0.0
135,generalization,1701095784585,0.0,0.0,0.0,0.0
136,conditional_regex,1701095784588,0.0,0.0,0.0,0.0
137,shuffling,1701095784590,0.0,0.0,0.0,0.0
138,aggregation_average,1701095784603,0.0,0.0,0.0,0.0
139,k_anonymization,1701095784606,0.0,0.0,0.0,0.0
140,baseline,1701095784609,0.0,0.0,0.0,0.0
141,conditional_match,1701095784610,0.0,0.0,0.0,0.0
142,univariate_microaggregation,1701095784620,0.0,0.0,0.0,0.0
143,basic_tuple,1701095784624,0.0,0.0,0.0,0.0
144,generalization_buckets,1701095785980,0.0,0.0,0.0,0.0
145,conditional_range,1701095785980,0.0,0.0,0.0,0.0
146,generalization,1701095785981,0.0,0.0,0.0,0.0
147,conditional_regex,1701095785981,0.0,0.0,0.0,0.0
148,shuffling,1701095785996,0.0,0.0,0.0,0.0
149,aggregation_average,1701095785997,0.0,0.0,0.0,0.0
150,k_anonymization,1701095786000,0.0,0.0,0.0,0.0
151,baseline,1701095786002,0.0,0.0,0.0,0.0
152,conditional_match,1701095786004,0.0,0.0,0.0,0.0
153,univariate_microaggregation,1701095786006,0.0,0.0,0.0,0.0
154,basic_tuple,1701095786009,0.0,0.0,0.0,0.0
155,generalization_buckets,1701095787524,0.0,0.0,0.0,0.0
156,conditional_range,1701095787525,0.0,0.0,0.0,0.0
157,generalization,1701095787526,0.0,0.0,0.0,0.0
158,conditional_regex,1701095787527,0.0,0.0,0.0,0.0
159,shuffling,1701095787528,0.0,0.0,0.0,0.0
160,aggregation_average,1701095787528,0.0,0.0,0.0,0.0
161,k_anonymization,1701095787528,0.0,0.0,0.0,0.0
162,baseline,1701095787529,0.0,0.0,0.0,0.0
163,conditional_match,1701095787529,0.0,0.0,0.0,0.0
164,univariate_microaggregation,1701095787529,0.0,0.0,0.0,0.0
165,basic_tuple,1701095787530,0.0,0.0,0.0,0.0
166,generalization_buckets,1701095788470,1.519857265578537,23.0,36.299658926931656,1.4423076923076923
167,conditional_range,1701095788471,2.142315678454896,21.666666666666668,27.996492183030643,0.0
168,generalization,1701095788471,2.797340880668729,28.333333333333332,0.0,0.0
169,conditional_regex,1701095788472,1.2317708906143456,18.666666666666668,27.51297569951417,0.0
170,shuffling,1701095788472,0.0,0.0,0.0,0.0
171,aggregation_average,1701095788473,0.0,0.0,0.0,0.0
172,k_anonymization,1701095788473,0.0,0.0,0.0,0.0
173,baseline,1701095788474,2.7606152228210856,21.0,0.0,2.311706039056824
174,conditional_match,1701095788475,2.2236900044033465,25.25,0.0,0.0
175,univariate_microaggregation,1701095788482,0.0,0.0,0.0,0.0
176,basic_tuple,1701095788501,1.4967423842225742,17.0,0.0,0.0
177,generalization_buckets,1701095789766,8.554590963817247,22.5,21.05071417855685,5.376572594355662
178,conditional_range,1701095789795,9.37914482410156,24.75,17.128187389196555,0.0
179,generalization,1701095789797,12.140514631685166,29.615384615384617,0.0,0.0
180,conditional_regex,1701095789820,11.23667514045844,30.0,12.775997041511406,0.0
181,shuffling,1701095789820,0.0,0.0,0.0,0.0
182,aggregation_average,1701095789821,0.0,0.0,0.0,0.0
183,k_anonymization,1701095789821,0.0,0.0,0.0,0.0
184,baseline,1701095789821,15.830055074744296,31.4375,0.0,10.60554225111187
185,conditional_match,1701095789821,7.206089894367703,25.923076923076923,0.0,0.0
186,univariate_microaggregation,1701095789822,0.0,0.0,0.0,0.0
187,basic_tuple,1701095789822,6.737535559215451,21.0,0.0,0.0
188,generalization_buckets,1701095791764,28.665077473182357,28.294117647058822,11.846598065291621,20.340086241965665
189,conditional_range,1701095791874,24.389521100047418,28.379310344827587,11.769086285596384,0.0
190,generalization,1701095791875,21.396862977212194,26.77777777777778,0.0,0.0
191,conditional_regex,1701095791875,25.17087545532681,32.36842105263158,9.528821547764828,0.0
192,shuffling,1701095791875,0.0,0.0,0.0,0.0
193,aggregation_average,1701095791875,0.0,0.0,0.0,0.0
194,k_anonymization,1701095791876,0.0,0.0,0.0,0.0
195,baseline,1701095791876,35.855749334909845,33.69444444444444,0.0,25.397865759990168
196,conditional_match,1701095791876,15.36224165830278,25.862068965517242,0.0,0.0
197,univariate_microaggregation,1701095791876,0.0,0.0,0.0,0.0
198,basic_tuple,1701095791877,13.604327159482052,22.133333333333333,0.0,0.0
199,generalization_buckets,1701095793007,43.5594632646611,31.583333333333332,10.053423123316467,29.922261765115216
200,conditional_range,1701095793008,32.28396123630942,28.871794871794872,10.890987352909665,0.0
201,generalization,1701095793008,32.29963061592647,29.68421052631579,0.0,0.0
202,conditional_regex,1701095793008,33.44066881337626,32.78431372549019,8.567974587547756,0.0
203,shuffling,1701095793010,0.0,0.0,0.0,0.0
204,aggregation_average,1701095793011,0.0,0.0,0.0,0.0
205,k_anonymization,1701095793011,0.0,0.0,0.0,0.0
206,baseline,1701095793011,54.59745459745459,36.0188679245283,0.0,38.39224948957124
207,conditional_match,1701095793012,23.360089677122325,28.463414634146343,0.0,0.0
208,univariate_microaggregation,1701095793012,0.0,0.0,0.0,0.0
209,basic_tuple,1701095793012,26.16983361031576,29.044444444444444,0.0,0.0
210,generalization_buckets,1701095794694,53.739278178180925,30.640625,9.165070786436342,36.89312918365777
211,conditional_range,1701095794792,39.93235502700344,27.62264150943396,10.127655051078486,0.0
212,generalization,1701095794793,43.28756674294432,29.425925925925927,0.0,0.0
213,conditional_regex,1701095794891,40.99687752977911,30.82608695652174,7.819610431841935,0.0
214,shuffling,1701095794894,0.0,0.0,0.0,0.0
215,aggregation_average,1701095794899,0.0,0.0,0.0,0.0
216,k_anonymization,1701095794900,0.0,0.0,0.0,0.0
217,baseline,1701095794920,61.940662797635184,33.588235294117645,0.0,43.68782293514305
218,conditional_match,1701095794921,27.995218447537887,26.4,0.0,0.0
219,univariate_microaggregation,1701095794945,0.0,0.0,0.0,0.0
220,basic_tuple,1701095794946,32.15297723461264,28.271186440677965,0.0,0.0
221,generalization_buckets,1701095796504,53.70757180156659,29.81159420289855,9.093007986909706,38.38718072647507
222,conditional_range,1701095796504,52.118621983634746,28.571428571428573,8.983529095515397,0.0
223,generalization,1701095796505,46.902654867256636,28.15625,0.0,0.0
224,conditional_regex,1701095796505,45.01271123074622,29.728395061728396,7.7528672375367265,0.0
225,shuffling,1701095796506,0.0,0.0,0.0,0.0
226,aggregation_average,1701095796506,0.0,0.0,0.0,0.0
227,k_anonymization,1701095796511,0.0,0.0,0.0,0.0
228,baseline,1701095796515,69.35454521822766,32.53658536585366,0.0,50.409636751337395
229,conditional_match,1701095796516,34.90394867286433,27.850746268656717,0.0,0.0
230,univariate_microaggregation,1701095796520,0.0,0.0,0.0,0.0
231,basic_tuple,1701095796557,34.25067304816034,26.55072463768116,0.0,0.0
232,generalization_buckets,1701095797836,80.03431483864456,32.36734693877551,7.593354621644343,56.83240517350844
233,conditional_range,1701095797838,89.2492885743786,32.81481481481482,6.919965261249296,0.0
234,generalization,1701095797840,75.51251414916362,31.6,0.0,0.0
235,conditional_regex,1701095797841,53.745987744382845,31.021052631578947,7.299313197660274,0.0
236,shuffling,1701095797843,0.0,0.0,0.0,0.0
237,aggregation_average,1701095797845,0.0,0.0,0.0,0.0
238,k_anonymization,1701095797866,0.0,0.0,0.0,0.0
239,baseline,1701095797866,88.07132094424912,34.04854368932039,0.0,64.1818546695127
240,conditional_match,1701095797867,42.58191636867839,28.814814814814813,0.0,0.0
241,univariate_microaggregation,1701095797867,0.0,0.0,0.0,0.0
242,basic_tuple,1701095797867,49.8375853133326,29.684782608695652,0.0,0.0
243,generalization_buckets,1701095799256,122.77111955568547,35.24475524475525,6.099745225451316,89.23708131432817
244,conditional_range,1701095799256,107.79069201964694,33.83969465648855,6.303013093053274,0.0
245,generalization,1701095799256,95.45553909305093,33.30508474576271,0.0,0.0
246,conditional_regex,1701095799256,70.0659590733728,33.11764705882353,6.408394271837515,0.0
247,shuffling,1701095799257,0.0,0.0,0.0,0.0
248,aggregation_average,1701095799257,0.0,0.0,0.0,0.0
249,k_anonymization,1701095799257,0.0,0.0,0.0,0.0
250,baseline,1701095799258,115.30622148888672,35.72932330827068,0.0,85.20594253180322
251,conditional_match,1701095799258,57.66596089176734,31.466019417475728,0.0,0.0
252,univariate_microaggregation,1701095799258,0.0,0.0,0.0,0.0
253,basic_tuple,1701095799270,68.1126670343944,32.168067226890756,0.0,0.0
254,generalization_buckets,1701095800671,138.64883321167025,35.90243902439025,5.5881797111092695,107.21002053104674
255,conditional_range,1701095800693,125.01174701625787,34.329032258064515,5.755196642569286,0.0
256,generalization,1701095800701,115.66078468180964,34.7112676056338,0.0,0.0
257,conditional_regex,1701095800731,82.74141575135997,33.87234042553192,5.910178747888724,0.0
258,shuffling,1701095800732,0.0,0.0,0.0,0.0
259,aggregation_average,1701095800732,0.0,0.0,0.0,0.0
260,k_anonymization,1701095801130,0.0,0.0,0.0,0.0
261,baseline,1701095801141,129.13331012878524,36.13636363636363,0.0,99.57306156176836
262,conditional_match,1701095801147,76.6026303105419,33.71212121212121,0.0,0.0
263,univariate_microaggregation,1701095801508,0.0,0.0,0.0,0.0
264,basic_tuple,1701095801510,81.80900395270443,33.43356643356643,0.0,0.0
265,generalization_buckets,1701095803424,156.1034940291906,36.38659793814433,5.4453056941938165,228.7230578889106
266,conditional_range,1701095803425,135.0700960370902,34.56497175141243,5.417824119783985,0.0
267,generalization,1701095803425,119.4309660344067,33.84375,0.0,0.0
268,conditional_regex,1701095803425,181.58206207259337,33.2710843373494,5.787711056829777,0.0
269,shuffling,1701095803426,0.0,0.0,0.0,0.0
270,aggregation_average,1701095803426,0.0,0.0,0.0,0.0
271,k_anonymization,1701095803426,0.0,0.0,0.0,0.0
272,baseline,1701095803426,145.46055531070957,36.26923076923077,0.0,216.14591907286075
273,conditional_match,1701095803427,161.39865665744765,32.899328859060404,0.0,0.0
274,univariate_microaggregation,1701095803427,0.0,0.0,0.0,0.0
275,basic_tuple,1701095803427,194.21569273338164,34.08092485549133,0.0,0.0
276,generalization_buckets,1701095804693,165.7381316010239,36.17370892018779,5.254334964789746,240.0337679392177
277,conditional_range,1701095804694,156.75199725109528,35.09134615384615,5.216992217470554,0.0
278,generalization,1701095804703,134.23999313569865,34.01086956521739,0.0,0.0
279,conditional_regex,1701095804716,188.0026492572618,32.93370165745856,5.678032725820282,0.0
280,shuffling,1701095804778,0.0,0.0,0.0,0.0
281,aggregation_average,1701095804780,0.0,0.0,0.0,0.0
282,k_anonymization,1701095804781,0.0,0.0,0.0,0.0
283,baseline,1701095804797,170.69153600992493,37.116279069767444,0.0,250.40163805323672
284,conditional_match,1701095804814,175.28889448660223,33.73939393939394,0.0,0.0
285,univariate_microaggregation,1701095804874,0.0,0.0,0.0,0.0
286,basic_tuple,1701095804939,215.43771572011295,34.33,0.0,0.0
287,generalization_buckets,1701095806381,172.80029889781432,35.883620689655174,5.11543362175309,247.24540405690357
288,conditional_range,1701095806383,160.09367293225293,34.64125560538117,5.183314102090013,0.0
289,generalization,1701095806384,135.26159961903974,33.33163265306123,0.0,0.0
290,conditional_regex,1701095806385,199.75431447746885,33.335,5.509551710921669,0.0
291,shuffling,1701095806387,0.0,0.0,0.0,0.0
292,aggregation_average,1701095806397,0.0,0.0,0.0,0.0
293,k_anonymization,1701095806423,0.0,0.0,0.0,0.0
294,baseline,1701095806444,176.84615066738294,36.57692307692308,0.0,253.51142523434459
295,conditional_match,1701095806453,190.46050661716268,33.65608465608466,0.0,0.0
296,univariate_microaggregation,1701095806455,0.0,0.0,0.0,0.0
297,basic_tuple,1701095806456,215.71270254889626,33.654205607476634,0.0,0.0
298,generalization_buckets,1701095807270,177.86247095748584,35.91358024691358,5.0423874953111705,252.5173611111111
299,conditional_range,1701095807271,165.218453022934,34.6965811965812,5.123555016508551,0.0
300,generalization,1701095807273,142.7787265186631,33.44285714285714,0.0,0.0
301,conditional_regex,1701095807274,208.17160367722164,33.48826291079812,5.394219911281294,0.0
302,shuffling,1701095807277,0.0,0.0,0.0,0.0
303,aggregation_average,1701095807277,0.0,0.0,0.0,0.0
304,k_anonymization,1701095807279,0.0,0.0,0.0,0.0
305,baseline,1701095807280,180.74907584189788,36.62139917695473,0.0,259.13698910280755
306,conditional_match,1701095807384,197.3550059716275,33.875,0.0,0.0
307,univariate_microaggregation,1701095807398,0.0,0.0,0.0,0.0
308,basic_tuple,1701095807448,219.23267110736208,33.64732142857143,0.0,0.0
309,generalization_buckets,1701095808493,179.7013263337907,35.57874015748032,5.027016589740472,251.51608305619988
310,conditional_range,1701095808495,166.00814057381118,34.549586776859506,5.080961772677134,0.0
311,generalization,1701095808496,149.43167165896332,33.48,0.0,0.0
312,conditional_regex,1701095808497,207.78854824165916,32.919642857142854,5.368943123363738,0.0
313,shuffling,1701095808499,0.0,0.0,0.0,0.0
314,aggregation_average,1701095808569,0.0,0.0,0.0,0.0
315,k_anonymization,1701095808599,0.0,0.0,0.0,0.0
316,baseline,1701095808643,182.5009387908374,36.21176470588235,0.0,256.7954622037515
317,conditional_match,1701095808669,199.3878811703263,33.654028436018955,0.0,0.0
318,univariate_microaggregation,1701095808755,0.0,0.0,0.0,0.0
319,basic_tuple,1701095808790,217.88303798885812,33.26068376068376,0.0,0.0
320,generalization_buckets,1701095810366,190.88242624082204,35.56071428571428,4.888181415163799,262.76655070770374
321,conditional_range,1701095810368,170.91006546958153,34.604651162790695,5.03179481078501,0.0
322,generalization,1701095810500,158.92397214537823,33.7246963562753,0.0,0.0
323,conditional_regex,1701095810501,219.9669262776059,33.388663967611336,5.147944517610729,0.0
324,shuffling,1701095810509,0.0,0.0,0.0,0.0
325,aggregation_average,1701095810511,0.0,0.0,0.0,0.0
326,k_anonymization,1701095810561,0.0,0.0,0.0,0.0
327,baseline,1701095810562,193.73143422956815,36.33571428571429,0.0,271.7481137860247
328,conditional_match,1701095810562,214.62660303410033,34.110169491525426,0.0,0.0
329,univariate_microaggregation,1701095810563,0.0,0.0,0.0,0.0
330,basic_tuple,1701095810563,239.34496186056435,33.864150943396226,0.0,0.0
331,generalization_buckets,1701095811890,202.4922698655143,35.64262295081967,4.7395090611497315,274.93619193466054
332,conditional_range,1701095811890,176.50669642857144,34.63138686131387,4.943006198497265,0.0
333,generalization,1701095811891,169.98104300635617,34.12686567164179,0.0,0.0
334,conditional_regex,1701095811908,233.2707781691046,33.732342007434944,5.0076908012983665,0.0
335,shuffling,1701095811908,0.0,0.0,0.0,0.0
336,aggregation_average,1701095811910,0.0,0.0,0.0,0.0
337,k_anonymization,1701095811920,0.0,0.0,0.0,0.0
338,baseline,1701095811992,214.80739999258518,36.787301587301585,0.0,297.4399712989775
339,conditional_match,1701095812272,230.20628808934902,34.458015267175576,0.0,0.0
340,univariate_microaggregation,1701095812285,0.0,0.0,0.0,0.0
341,basic_tuple,1701095812285,237.76009791921663,33.66064981949459,0.0,0.0
342,generalization_buckets,1701095815096,212.61337270618012,35.576470588235296,4.580449139222073,285.37724720426553
343,conditional_range,1701095815098,185.29700884707202,34.384364820846905,4.773600886658163,0.0
344,generalization,1701095815099,180.04349808818887,33.99006622516556,0.0,0.0
345,conditional_regex,1701095815101,235.4604200323102,33.59661016949153,4.905294058171184,0.0
346,shuffling,1701095815110,0.0,0.0,0.0,0.0
347,aggregation_average,1701095815140,0.0,0.0,0.0,0.0
348,k_anonymization,1701095815143,0.0,0.0,0.0,0.0
349,baseline,1701095815157,230.46348339199105,37.07605633802817,0.0,312.1318639559187
350,conditional_match,1701095815157,243.45636786850983,34.863945578231295,0.0,0.0
351,univariate_microaggregation,1701095815158,0.0,0.0,0.0,0.0
352,basic_tuple,1701095815158,244.9333555085652,33.8,0.0,0.0
353,generalization_buckets,1701095818524,430.49371722568515,35.27837837837838,4.421623427829581,285.83276949603857
354,conditional_range,1701095818528,370.58359102572535,34.44954128440367,4.877266911589913,0.0
355,generalization,1701095818530,364.03350303826574,33.99693251533742,0.0,0.0
356,conditional_regex,1701095818531,239.3787619173147,33.632716049382715,4.741170174854926,0.0
357,shuffling,1701095818540,0.0,0.0,0.0,0.0
358,aggregation_average,1701095818547,0.0,0.0,0.0,0.0
359,k_anonymization,1701095818547,0.0,0.0,0.0,0.0
360,baseline,1701095818556,461.6519174041298,37.16358839050132,0.0,319.86901962507966
361,conditional_match,1701095818557,245.4397608896312,34.79127725856698,0.0,0.0
362,univariate_microaggregation,1701095818557,0.0,0.0,0.0,0.0
363,basic_tuple,1701095818558,246.91683703752557,33.62874251497006,0.0,0.0
364,generalization_buckets,1701095821011,408.5713414820008,34.72538860103627,4.462554629127604,276.5635994867337
365,conditional_range,1701095821109,354.13444919494225,33.75433526011561,4.8841360358859705,0.0
366,generalization,1701095821194,347.63961460630037,33.36231884057971,0.0,0.0
367,conditional_regex,1701095821262,235.9231550369925,32.90173410404624,4.746246775323866,0.0
368,shuffling,1701095821279,0.0,0.0,0.0,0.0
369,aggregation_average,1701095821338,0.0,0.0,0.0,0.0
370,k_anonymization,1701095821580,0.0,0.0,0.0,0.0
371,baseline,1701095821686,481.74791914387635,37.86448598130841,0.0,334.01188493409825
372,conditional_match,1701095821687,241.7955255798651,34.18313953488372,0.0,0.0
373,univariate_microaggregation,1701095821806,0.0,0.0,0.0,0.0
374,basic_tuple,1701095821863,244.12233716318437,32.80494505494506,0.0,0.0
375,generalization_buckets,1701095824652,386.60557506584723,34.20145631067961,4.465496641315235,270.6428200142464
376,conditional_range,1701095824654,343.4180265031212,33.537433155080215,4.853755081432839,0.0
377,generalization,1701095824866,365.84105924254374,33.97979797979798,0.0,0.0
378,conditional_regex,1701095824967,233.53477808999577,32.53083109919571,4.74736470881204,0.0
379,shuffling,1701095825059,0.0,0.0,0.0,0.0
380,aggregation_average,1701095825126,0.0,0.0,0.0,0.0
381,k_anonymization,1701095825214,0.0,0.0,0.0,0.0
382,baseline,1701095825256,526.6057511421661,38.49705304518664,0.0,375.27775649375525
383,conditional_match,1701095825270,244.73810207794693,34.077333333333335,0.0,0.0
384,univariate_microaggregation,1701095825428,0.0,0.0,0.0,0.0
385,basic_tuple,1701095825487,242.18779808462742,32.71907216494845,0.0,0.0
386,generalization_buckets,1701095829445,383.98680924322883,34.12931034482759,4.306557411891989,279.5932036097011
387,conditional_range,1701095829447,320.54602221845727,32.9452736318408,4.881282163416492,0.0
388,generalization,1701095829447,370.09815772931677,34.093541202672604,0.0,0.0
389,conditional_regex,1701095829522,237.04280431051262,32.59367396593674,4.6568654893584345,0.0
390,shuffling,1701095829523,0.0,0.0,0.0,0.0
391,aggregation_average,1701095829525,0.0,0.0,0.0,0.0
392,k_anonymization,1701095829525,0.0,0.0,0.0,0.0
393,baseline,1701095829569,516.6052549189606,38.37388193202147,0.0,379.54951607480933
394,conditional_match,1701095829591,245.5426630819301,33.94132029339853,0.0,0.0
395,univariate_microaggregation,1701095829608,0.0,0.0,0.0,0.0
396,basic_tuple,1701095829620,241.46345776378843,32.35781990521327,0.0,0.0
397,generalization_buckets,1701095830913,393.6172703645601,34.44877049180328,4.170102990347144,287.9061216775767
398,conditional_range,1701095830913,330.57522847860133,33.27764705882353,4.749704973766314,0.0
399,generalization,1701095830914,393.30827243223047,34.58932238193019,0.0,0.0
400,conditional_regex,1701095830914,280.75295743027374,34.01046025104603,4.150435974364707,0.0
401,shuffling,1701095830916,0.0,0.0,0.0,0.0
402,aggregation_average,1701095830917,0.0,0.0,0.0,0.0
403,k_anonymization,1701095830917,0.0,0.0,0.0,0.0
