ID,StreamId,Timestamp,RecordSendRate,RecordsPerRequestAvg,ProcessLatencyAvg,ProcessRate
66,basic_tuple,1701015347361,3130.8563269914002,42.67915356019445,0.0,0.0
67,generalization_buckets,1701015406991,4174.498159730847,41.90301382279628,0.2134804814405463,0.0
68,conditional_range,1701015407038,3816.861900273776,42.85386747291509,0.0,0.0
69,generalization,1701015407039,4002.8802357774407,41.75151374010247,0.22504540720924152,0.0
70,conditional_regex,1701015407040,3476.009469507519,42.81449569183984,0.2896471234726748,3489.7656881228118
71,shuffling,1701015407051,79.20811621664298,42.242105263157896,0.0,0.0
72,aggregation_average,1701015407052,92.80970918250515,42.21875,0.0,0.0
73,k_anonymization,1701015407061,0.0,0.0,0.0,0.0
74,baseline,1701015407063,4812.75286722172,43.09862555720654,0.17134947665762165,0.0
75,conditional_match,1701015407065,3919.711846678139,42.89943757030371,0.0,0.0
76,univariate_microaggregation,1701015407066,98.93324156916725,42.36842105263158,247.07598022892142,0.0
77,basic_tuple,1701015407067,2933.9274070854162,42.76092160383004,0.0,0.0
78,generalization_buckets,1701015467025,1089.8008939455506,39.64127764127764,0.7500183021005657,0.0
79,conditional_range,1701015467078,1081.6610862677244,40.896346644010194,0.0,0.0
80,generalization,1701015467079,1072.773433989395,39.75603663613655,0.7688868261776586,0.0
81,conditional_regex,1701015467079,1253.6091754742774,40.537234042553195,0.7596270693034978,1257.8450995691555
82,shuffling,1701015467079,47.725265017667844,41.55769230769231,0.0,0.0
83,aggregation_average,1701015467080,48.93355768793487,42.19607843137255,0.0,0.0
84,k_anonymization,1701015467080,0.0,0.0,0.0,0.0
85,baseline,1701015467093,1739.9866265463056,41.31697869593286,0.49230483574112205,0.0
86,conditional_match,1701015467103,1337.0663338449344,40.82779198635976,0.0,0.0
87,univariate_microaggregation,1701015467107,45.05669174525802,41.68627450980392,700.3244897959183,0.0
88,basic_tuple,1701015467108,1173.0856138589004,39.84250474383302,0.0,0.0
89,generalization_buckets,1701015527047,3650.0328002352567,42.03099765563949,0.23986390007116543,0.0
90,conditional_range,1701015527050,3264.075398699867,42.80560471976401,0.0,0.0
91,generalization,1701015527052,3230.2866779089377,41.84882027381299,0.26874163335681933,0.0
92,conditional_regex,1701015527053,2793.2332748428425,42.889429312581065,0.31607836330379535,2816.6388377257153
93,shuffling,1701015527079,111.93626125018444,42.54205607476636,0.0,0.0
94,aggregation_average,1701015527088,114.77479297111695,42.886792452830186,0.0,0.0
95,k_anonymization,1701015527091,0.0,0.0,0.0,0.0
96,baseline,1701015527108,4310.142890606699,42.97846283783784,0.1815946540644492,0.0
97,conditional_match,1701015527111,3249.189400241058,43.04744525547445,0.0,0.0
98,univariate_microaggregation,1701015527131,112.74939294565299,42.490566037735846,381.39536065786064,0.0
99,basic_tuple,1701015527135,2578.646586210374,42.818279956819,0.0,0.0
100,generalization_buckets,1701015587088,4546.044157194188,41.9972865790023,0.198039533855871,0.0
101,conditional_range,1701015587104,4250.595585921697,42.92464820699047,0.0,0.0
102,generalization,1701015587109,4352.782401367583,41.88658008658009,0.2048631156381158,0.0
103,conditional_regex,1701015587113,3745.564145352995,43.014671083767155,0.21676076008600823,3785.6625508725942
104,shuffling,1701015587117,74.86170866625692,42.73684210526316,0.0,0.0
105,aggregation_average,1701015587120,109.10487898578563,42.4367816091954,0.0,0.0
106,k_anonymization,1701015587123,0.0,0.0,0.0,0.0
107,baseline,1701015587126,5384.608950230029,42.987090367428,0.15155739514169567,0.0
108,conditional_match,1701015587128,4115.239679521999,42.96537949400799,0.0,0.0
109,univariate_microaggregation,1701015587140,75.74368539183764,42.785714285714285,276.9674718799718,0.0
110,basic_tuple,1701015587149,3204.2493822595015,42.92061711079944,0.0,0.0
111,generalization_buckets,1701015647077,5279.265424280803,41.99100557654254,0.1748582621428697,0.0
112,conditional_range,1701015647094,4741.0449104491045,42.94090075402486,0.0,0.0
113,generalization,1701015647095,5119.21483882586,41.89683124539425,0.174005907578535,0.0
114,conditional_regex,1701015647115,4471.842741798112,42.97899872719559,0.19526219550924312,4468.525179856115
115,shuffling,1701015647143,89.95172567815973,42.91803278688525,0.0,0.0
116,aggregation_average,1701015647145,45.48189146913729,42.67741935483871,0.0,0.0
117,k_anonymization,1701015647150,0.0,0.0,0.0,0.0
118,baseline,1701015647153,1869.1630987423066,42.9073275862069,0.13452238600783,0.0
119,conditional_match,1701015647183,4605.765478392182,42.99939915882235,0.0,0.0
120,univariate_microaggregation,1701015647186,88.59907881798893,42.446280991735534,244.44087787212786,0.0
121,basic_tuple,1701015647191,3728.033472803347,42.95612745098039,0.0,0.0
122,generalization_buckets,1701015707044,4199.628513828799,41.9649162516976,0.18377448558614826,0.0
123,conditional_range,1701015707045,5540.595353448858,42.94759825327511,0.0,0.0
124,generalization,1701015707046,5098.10861381005,41.84807549962991,0.15651476758698188,0.0
125,conditional_regex,1701015707047,5424.777098350016,42.963085495385684,0.1635234335543054,5482.6674551684555
126,shuffling,1701015707048,104.29604268725755,43.38636363636363,0.0,0.0
127,aggregation_average,1701015707049,103.1627602271073,42.946969696969695,0.0,0.0
128,k_anonymization,1701015707050,0.0,0.0,0.0,0.0
129,baseline,1701015707051,0.0,0.0,0.0,0.0
130,conditional_match,1701015707052,5083.95414498078,42.98202875399361,0.0,0.0
131,univariate_microaggregation,1701015707054,110.29968729970672,42.69924812030075,209.4218890110434,0.0
132,basic_tuple,1701015707056,4857.373873494483,42.92705649157582,0.0,0.0
133,generalization_buckets,1701015767039,0.0,0.0,0.0,0.0
134,conditional_range,1701015767223,0.0,0.0,0.0,0.0
135,generalization,1701015767224,0.0,0.0,0.0,0.0
136,conditional_regex,1701015767225,2674.087069082981,42.97201492537314,0.0,2519.2808302384506
137,shuffling,1701015767226,133.19390621475875,43.306666666666665,0.0,0.0
138,aggregation_average,1701015767227,134.94377342773842,43.48993288590604,0.0,0.0
139,k_anonymization,1701015767228,0.0,0.0,0.0,0.0
140,baseline,1701015767229,0.0,0.0,0.0,0.0
141,conditional_match,1701015767231,0.0,0.0,0.0,0.0
142,univariate_microaggregation,1701015767231,151.62805767050057,42.8235294117647,97.69468687197772,0.0
143,basic_tuple,1701015767232,6233.0472175096165,42.97374701670645,0.0,0.0
144,generalization_buckets,1701015827014,0.0,0.0,0.0,0.0
145,conditional_range,1701015827021,0.0,0.0,0.0,0.0
146,generalization,1701015827023,0.0,0.0,0.0,0.0
147,conditional_regex,1701015827025,0.0,0.0,0.0,0.0
148,shuffling,1701015827027,0.0,0.0,0.0,0.0
149,aggregation_average,1701015827033,0.0,0.0,0.0,0.0
150,k_anonymization,1701015827035,487.0284075634017,42.962450592885375,0.0,0.0
151,baseline,1701015827037,0.0,0.0,0.0,0.0
152,conditional_match,1701015827041,0.0,0.0,0.0,0.0
153,univariate_microaggregation,1701015827044,0.0,0.0,0.0,0.0
154,basic_tuple,1701015827048,0.0,0.0,0.0,0.0
155,generalization_buckets,1701015886997,0.0,0.0,0.0,0.0
156,conditional_range,1701015886999,0.0,0.0,0.0,0.0
157,generalization,1701015887000,0.0,0.0,0.0,0.0
158,conditional_regex,1701015887001,0.0,0.0,0.0,0.0
159,shuffling,1701015887001,0.0,0.0,0.0,0.0
160,aggregation_average,1701015887001,0.0,0.0,0.0,0.0
161,k_anonymization,1701015887002,0.03491742030098816,1.0,0.0,0.0
162,baseline,1701015887003,0.0,0.0,0.0,0.0
163,conditional_match,1701015887003,0.0,0.0,0.0,0.0
164,univariate_microaggregation,1701015887003,0.0,0.0,0.0,0.0
165,basic_tuple,1701015887004,0.0,0.0,0.0,0.0
166,generalization_buckets,1701015946986,0.0,0.0,0.0,0.0
167,conditional_range,1701015946989,0.0,0.0,0.0,0.0
168,generalization,1701015946989,0.0,0.0,0.0,0.0
169,conditional_regex,1701015946990,0.0,0.0,0.0,0.0
170,shuffling,1701015946990,0.0,0.0,0.0,0.0
171,aggregation_average,1701015946990,0.0,0.0,0.0,0.0
172,k_anonymization,1701015946990,399.46294307196564,38.14358974358974,0.0,0.0
173,baseline,1701015946991,0.0,0.0,0.0,0.0
174,conditional_match,1701015946991,0.0,0.0,0.0,0.0
175,univariate_microaggregation,1701015946992,0.0,0.0,0.0,0.0
176,basic_tuple,1701015946992,0.0,0.0,0.0,0.0
177,generalization_buckets,1701016006991,0.0,0.0,0.0,0.0
178,conditional_range,1701016006992,0.0,0.0,0.0,0.0
179,generalization,1701016006992,0.0,0.0,0.0,0.0
180,conditional_regex,1701016006992,0.0,0.0,0.0,0.0
181,shuffling,1701016006993,0.0,0.0,0.0,0.0
182,aggregation_average,1701016006993,0.0,0.0,0.0,0.0
183,k_anonymization,1701016006993,401.7433079176751,35.72330097087379,0.0,0.0
184,baseline,1701016006994,0.0,0.0,0.0,0.0
185,conditional_match,1701016006994,0.0,0.0,0.0,0.0
186,univariate_microaggregation,1701016006994,0.0,0.0,0.0,0.0
187,basic_tuple,1701016006995,0.0,0.0,0.0,0.0
188,generalization_buckets,1701016066995,0.0,0.0,0.0,0.0
189,conditional_range,1701016066996,0.0,0.0,0.0,0.0
190,generalization,1701016066997,0.0,0.0,0.0,0.0
191,conditional_regex,1701016066997,0.0,0.0,0.0,0.0
192,shuffling,1701016066997,0.0,0.0,0.0,0.0
193,aggregation_average,1701016067074,0.0,0.0,0.0,0.0
194,k_anonymization,1701016067074,325.04518319732733,33.405253283302066,0.0,0.0
195,baseline,1701016067074,0.0,0.0,0.0,0.0
196,conditional_match,1701016067075,0.0,0.0,0.0,0.0
197,univariate_microaggregation,1701016067075,0.0,0.0,0.0,0.0
198,basic_tuple,1701016067075,0.0,0.0,0.0,0.0
199,generalization_buckets,1701016127000,0.0,0.0,0.0,0.0
200,conditional_range,1701016127001,0.0,0.0,0.0,0.0
201,generalization,1701016127001,0.0,0.0,0.0,0.0
202,conditional_regex,1701016127002,0.0,0.0,0.0,0.0
203,shuffling,1701016127002,0.0,0.0,0.0,0.0
204,aggregation_average,1701016127002,0.0,0.0,0.0,0.0
205,k_anonymization,1701016127003,34.98177265530066,9.047619047619047,0.0,0.0
206,baseline,1701016127003,0.0,0.0,0.0,0.0
207,conditional_match,1701016127004,0.0,0.0,0.0,0.0
208,univariate_microaggregation,1701016127005,0.0,0.0,0.0,0.0
209,basic_tuple,1701016127006,0.0,0.0,0.0,0.0
210,generalization_buckets,1701016187026,0.0,0.0,0.0,0.0
211,conditional_range,1701016187037,0.0,0.0,0.0,0.0
212,generalization,1701016187037,0.0,0.0,0.0,0.0
213,conditional_regex,1701016187038,0.0,0.0,0.0,0.0
214,shuffling,1701016187038,0.0,0.0,0.0,0.0
215,aggregation_average,1701016187038,0.0,0.0,0.0,0.0
216,k_anonymization,1701016187038,406.8299515305652,33.145645645645644,0.0,0.0
217,baseline,1701016187039,0.0,0.0,0.0,0.0
218,conditional_match,1701016187039,0.0,0.0,0.0,0.0
219,univariate_microaggregation,1701016187042,0.0,0.0,0.0,0.0
220,basic_tuple,1701016187043,0.0,0.0,0.0,0.0
221,generalization_buckets,1701016246993,0.0,0.0,0.0,0.0
222,conditional_range,1701016246995,0.0,0.0,0.0,0.0
223,generalization,1701016246996,0.0,0.0,0.0,0.0
224,conditional_regex,1701016246997,0.0,0.0,0.0,0.0
225,shuffling,1701016246998,0.0,0.0,0.0,0.0
226,aggregation_average,1701016247000,0.0,0.0,0.0,0.0
227,k_anonymization,1701016247003,346.97672671262467,32.92691622103387,0.0,0.0
228,baseline,1701016247005,0.0,0.0,0.0,0.0
229,conditional_match,1701016247006,0.0,0.0,0.0,0.0
230,univariate_microaggregation,1701016247006,0.0,0.0,0.0,0.0
231,basic_tuple,1701016247007,0.0,0.0,0.0,0.0
232,generalization_buckets,1701016307043,0.0,0.0,0.0,0.0
233,conditional_range,1701016307044,0.0,0.0,0.0,0.0
234,generalization,1701016307044,0.0,0.0,0.0,0.0
235,conditional_regex,1701016307045,0.0,0.0,0.0,0.0
236,shuffling,1701016307045,0.0,0.0,0.0,0.0
237,aggregation_average,1701016307045,0.0,0.0,0.0,0.0
238,k_anonymization,1701016307046,14.86898003684349,5.65,0.0,0.0
239,baseline,1701016307046,0.0,0.0,0.0,0.0
240,conditional_match,1701016307047,0.0,0.0,0.0,0.0
241,univariate_microaggregation,1701016307047,0.0,0.0,0.0,0.0
242,basic_tuple,1701016307048,0.0,0.0,0.0,0.0
243,generalization_buckets,1701016367007,0.0,0.0,0.0,0.0
244,conditional_range,1701016367007,0.0,0.0,0.0,0.0
245,generalization,1701016367008,0.0,0.0,0.0,0.0
246,conditional_regex,1701016367009,0.0,0.0,0.0,0.0
247,shuffling,1701016367009,0.0,0.0,0.0,0.0
248,aggregation_average,1701016367009,0.0,0.0,0.0,0.0
249,k_anonymization,1701016367009,46.001145256728385,17.33812949640288,0.0,0.0
250,baseline,1701016367010,0.0,0.0,0.0,0.0
251,conditional_match,1701016367010,0.0,0.0,0.0,0.0
252,univariate_microaggregation,1701016367010,0.0,0.0,0.0,0.0
253,basic_tuple,1701016367010,0.0,0.0,0.0,0.0
254,generalization_buckets,1701016427011,0.0,0.0,0.0,0.0
255,conditional_range,1701016427012,0.0,0.0,0.0,0.0
256,generalization,1701016427013,0.0,0.0,0.0,0.0
257,conditional_regex,1701016427013,0.0,0.0,0.0,0.0
258,shuffling,1701016427013,0.0,0.0,0.0,0.0
259,aggregation_average,1701016427013,0.0,0.0,0.0,0.0
260,k_anonymization,1701016427014,343.46270723545024,30.422487223168655,0.0,0.0
261,baseline,1701016427014,0.0,0.0,0.0,0.0
262,conditional_match,1701016427015,0.0,0.0,0.0,0.0
263,univariate_microaggregation,1701016427015,0.0,0.0,0.0,0.0
264,basic_tuple,1701016427015,0.0,0.0,0.0,0.0
265,generalization_buckets,1701016486994,0.0,0.0,0.0,0.0
266,conditional_range,1701016486995,0.0,0.0,0.0,0.0
267,generalization,1701016486995,0.0,0.0,0.0,0.0
268,conditional_regex,1701016486995,0.0,0.0,0.0,0.0
269,shuffling,1701016486995,0.0,0.0,0.0,0.0
270,aggregation_average,1701016486995,0.0,0.0,0.0,0.0
271,k_anonymization,1701016486995,36.852762510847555,10.5,0.0,0.0
272,baseline,1701016486995,0.0,0.0,0.0,0.0
273,conditional_match,1701016486996,0.0,0.0,0.0,0.0
274,univariate_microaggregation,1701016486996,0.0,0.0,0.0,0.0
275,basic_tuple,1701016486998,0.0,0.0,0.0,0.0
276,generalization_buckets,1701016547022,0.0,0.0,0.0,0.0
277,conditional_range,1701016547026,0.0,0.0,0.0,0.0
278,generalization,1701016547027,0.0,0.0,0.0,0.0
279,conditional_regex,1701016547027,0.0,0.0,0.0,0.0
280,shuffling,1701016547027,0.0,0.0,0.0,0.0
281,aggregation_average,1701016547027,0.0,0.0,0.0,0.0
282,k_anonymization,1701016547028,20.908206421380775,13.855263157894736,0.0,0.0
283,baseline,1701016547028,0.0,0.0,0.0,0.0
284,conditional_match,1701016547028,0.0,0.0,0.0,0.0
285,univariate_microaggregation,1701016547029,0.0,0.0,0.0,0.0
286,basic_tuple,1701016547029,0.0,0.0,0.0,0.0
287,generalization_buckets,1701016607014,0.0,0.0,0.0,0.0
288,conditional_range,1701016607015,0.0,0.0,0.0,0.0
289,generalization,1701016607015,0.0,0.0,0.0,0.0
290,conditional_regex,1701016607015,0.0,0.0,0.0,0.0
291,shuffling,1701016607015,0.0,0.0,0.0,0.0
292,aggregation_average,1701016607016,0.0,0.0,0.0,0.0
293,k_anonymization,1701016607016,56.06741799560493,19.864285714285714,0.0,0.0
294,baseline,1701016607016,0.0,0.0,0.0,0.0
295,conditional_match,1701016607016,0.0,0.0,0.0,0.0
296,univariate_microaggregation,1701016607017,0.0,0.0,0.0,0.0
297,basic_tuple,1701016607017,0.0,0.0,0.0,0.0
298,generalization_buckets,1701016667020,0.0,0.0,0.0,0.0
299,conditional_range,1701016667021,0.0,0.0,0.0,0.0
300,generalization,1701016667021,0.0,0.0,0.0,0.0
301,conditional_regex,1701016667022,0.0,0.0,0.0,0.0
302,shuffling,1701016667022,0.0,0.0,0.0,0.0
303,aggregation_average,1701016667022,0.0,0.0,0.0,0.0
304,k_anonymization,1701016667023,224.38716507858948,29.23342175066313,0.0,0.0
305,baseline,1701016667024,0.0,0.0,0.0,0.0
306,conditional_match,1701016667024,0.0,0.0,0.0,0.0
307,univariate_microaggregation,1701016667024,0.0,0.0,0.0,0.0
308,basic_tuple,1701016667025,0.0,0.0,0.0,0.0
309,generalization_buckets,1701016727026,0.0,0.0,0.0,0.0
310,conditional_range,1701016727030,0.0,0.0,0.0,0.0
311,generalization,1701016727031,0.0,0.0,0.0,0.0
312,conditional_regex,1701016727032,0.0,0.0,0.0,0.0
313,shuffling,1701016727033,0.0,0.0,0.0,0.0
314,aggregation_average,1701016727034,0.0,0.0,0.0,0.0
315,k_anonymization,1701016727035,52.54478365731483,14.90643274853801,0.0,0.0
316,baseline,1701016727036,0.0,0.0,0.0,0.0
317,conditional_match,1701016727036,0.0,0.0,0.0,0.0
318,univariate_microaggregation,1701016727037,0.0,0.0,0.0,0.0
319,basic_tuple,1701016727037,0.0,0.0,0.0,0.0
320,generalization_buckets,1701016787014,0.0,0.0,0.0,0.0
321,conditional_range,1701016787015,0.0,0.0,0.0,0.0
322,generalization,1701016787015,0.0,0.0,0.0,0.0
323,conditional_regex,1701016787016,0.0,0.0,0.0,0.0
324,shuffling,1701016787016,0.0,0.0,0.0,0.0
325,aggregation_average,1701016787016,0.0,0.0,0.0,0.0
326,k_anonymization,1701016787016,16.457914760825886,9.506172839506172,0.0,0.0
327,baseline,1701016787017,0.0,0.0,0.0,0.0
328,conditional_match,1701016787017,0.0,0.0,0.0,0.0
329,univariate_microaggregation,1701016787017,0.0,0.0,0.0,0.0
330,basic_tuple,1701016787018,0.0,0.0,0.0,0.0
331,generalization_buckets,1701016847014,0.0,0.0,0.0,0.0
332,conditional_range,1701016847016,0.0,0.0,0.0,0.0
333,generalization,1701016847017,0.0,0.0,0.0,0.0
334,conditional_regex,1701016847018,0.0,0.0,0.0,0.0
335,shuffling,1701016847019,0.0,0.0,0.0,0.0
336,aggregation_average,1701016847020,0.0,0.0,0.0,0.0
337,k_anonymization,1701016847021,79.803136930224,22.243589743589745,0.0,0.0
338,baseline,1701016847021,0.0,0.0,0.0,0.0
339,conditional_match,1701016847022,0.0,0.0,0.0,0.0
340,univariate_microaggregation,1701016847022,0.0,0.0,0.0,0.0
341,basic_tuple,1701016847022,0.0,0.0,0.0,0.0
342,generalization_buckets,1701016907014,0.0,0.0,0.0,0.0
343,conditional_range,1701016907014,0.0,0.0,0.0,0.0
344,generalization,1701016907015,0.0,0.0,0.0,0.0
345,conditional_regex,1701016907015,0.0,0.0,0.0,0.0
346,shuffling,1701016907015,0.0,0.0,0.0,0.0
347,aggregation_average,1701016907015,0.0,0.0,0.0,0.0
348,k_anonymization,1701016907016,68.07400379506642,21.417910447761194,0.0,0.0
349,baseline,1701016907016,0.0,0.0,0.0,0.0
350,conditional_match,1701016907016,0.0,0.0,0.0,0.0
351,univariate_microaggregation,1701016907016,0.0,0.0,0.0,0.0
352,basic_tuple,1701016907016,0.0,0.0,0.0,0.0
353,generalization_buckets,1701016967018,0.0,0.0,0.0,0.0
354,conditional_range,1701016967021,0.0,0.0,0.0,0.0
355,generalization,1701016967022,0.0,0.0,0.0,0.0
356,conditional_regex,1701016967023,0.0,0.0,0.0,0.0
357,shuffling,1701016967024,0.0,0.0,0.0,0.0
358,aggregation_average,1701016967024,0.0,0.0,0.0,0.0
359,k_anonymization,1701016967026,227.57248027625238,26.88385269121813,0.0,0.0
360,baseline,1701016967027,0.0,0.0,0.0,0.0
361,conditional_match,1701016967027,0.0,0.0,0.0,0.0
362,univariate_microaggregation,1701016967028,0.0,0.0,0.0,0.0
363,basic_tuple,1701016967028,0.0,0.0,0.0,0.0
364,generalization_buckets,1701017027025,0.0,0.0,0.0,0.0
365,conditional_range,1701017027025,0.0,0.0,0.0,0.0
366,generalization,1701017027026,0.0,0.0,0.0,0.0
367,conditional_regex,1701017027026,0.0,0.0,0.0,0.0
368,shuffling,1701017027026,0.0,0.0,0.0,0.0
369,aggregation_average,1701017027026,0.0,0.0,0.0,0.0
370,k_anonymization,1701017027027,28.514765279222193,11.79,0.0,0.0
371,baseline,1701017027027,0.0,0.0,0.0,0.0
372,conditional_match,1701017027027,0.0,0.0,0.0,0.0
373,univariate_microaggregation,1701017027028,0.0,0.0,0.0,0.0
374,basic_tuple,1701017027028,0.0,0.0,0.0,0.0
375,generalization_buckets,1701017087040,0.0,0.0,0.0,0.0
376,conditional_range,1701017087041,0.0,0.0,0.0,0.0
377,generalization,1701017087043,0.0,0.0,0.0,0.0
378,conditional_regex,1701017087044,0.0,0.0,0.0,0.0
379,shuffling,1701017087044,0.0,0.0,0.0,0.0
380,aggregation_average,1701017087045,0.0,0.0,0.0,0.0
381,k_anonymization,1701017087045,45.251845895167776,18.57,0.0,0.0
382,baseline,1701017087047,0.0,0.0,0.0,0.0
383,conditional_match,1701017087049,0.0,0.0,0.0,0.0
384,univariate_microaggregation,1701017087052,0.0,0.0,0.0,0.0
385,basic_tuple,1701017087060,0.0,0.0,0.0,0.0
386,generalization_buckets,1701017147051,0.0,0.0,0.0,0.0
387,conditional_range,1701017147052,0.0,0.0,0.0,0.0
388,generalization,1701017147053,0.0,0.0,0.0,0.0
389,conditional_regex,1701017147053,0.0,0.0,0.0,0.0
390,shuffling,1701017147053,0.0,0.0,0.0,0.0
391,aggregation_average,1701017147053,0.0,0.0,0.0,0.0
392,k_anonymization,1701017147054,52.65857411523338,19.779816513761467,0.0,0.0
393,baseline,1701017147055,0.0,0.0,0.0,0.0
394,conditional_match,1701017147055,0.0,0.0,0.0,0.0
395,univariate_microaggregation,1701017147056,0.0,0.0,0.0,0.0
396,basic_tuple,1701017147056,0.0,0.0,0.0,0.0
397,generalization_buckets,1701017207046,0.0,0.0,0.0,0.0
398,conditional_range,1701017207047,0.0,0.0,0.0,0.0
399,generalization,1701017207047,0.0,0.0,0.0,0.0
400,conditional_regex,1701017207048,0.0,0.0,0.0,0.0
401,shuffling,1701017207048,0.0,0.0,0.0,0.0
402,aggregation_average,1701017207048,0.0,0.0,0.0,0.0
403,k_anonymization,1701017207048,104.89880173195047,24.08670520231214,0.0,0.0
404,baseline,1701017207049,0.0,0.0,0.0,0.0
405,conditional_match,1701017207049,0.0,0.0,0.0,0.0
406,univariate_microaggregation,1701017207049,0.0,0.0,0.0,0.0
407,basic_tuple,1701017207049,0.0,0.0,0.0,0.0
408,generalization_buckets,1701017267049,0.0,0.0,0.0,0.0
409,conditional_range,1701017267049,0.0,0.0,0.0,0.0
